Gate_Type,VDD_V,Load_Cap_fF,Temperature_C,Transistor_Width_um,Fanout,Input_Slew_ps,Propagation_Delay_ps
AND2,0.9535298233693591,28.892280392480952,45.16552112668922,0.7351202189583563,2,77.62674462040594,154.9024246818495
XOR2,0.7939601904076614,46.117771632167695,32.82420985800228,1.129787006779071,5,32.87575576896724,323.67040565282446
NOR2,0.738485834690437,48.452537394519986,103.8118939945219,0.5177568761998883,1,36.92624245622966,391.40687164483455
XOR2,1.0480780725689627,27.487081094057285,108.54861556432962,1.6449737717845105,5,108.29743879301695,185.02019691364794
NAND2,0.8913993822181938,23.452035457358583,41.265221818990064,1.5744368926108303,5,58.719155659711035,104.8295501582081
OR2,1.1109154732926796,47.305837618176206,110.43459827827155,0.3931484184956694,2,50.09473690146632,356.0390417633315
XOR2,1.029755384320385,34.00688176783806,93.67677955971696,0.9919998958152684,3,88.24516940619247,236.70785114801996
INV,1.0981207252706842,4.180064697382064,77.00826832165839,1.576676201310688,4,109.6055866415349,4.617455088859163
NAND2,0.8359730197092243,23.82055330570738,108.0250192781385,0.7541795184744198,2,7.879178667306041,132.7198747496212
OR2,1.046179461230529,12.772005904750891,66.92492493189658,1.3102408267093355,1,56.547467353870594,47.07173428692636
NOR2,0.8320309923468594,24.020411750985396,44.399395622339725,0.21440066834023672,4,75.23985594896394,344.106398786133
OR2,1.1695342397251458,23.317813028311726,53.485267661061364,1.2643348697951178,2,41.6347562844888,76.74672426024999
INV,1.0181871407666871,29.52509533792236,75.51640182933149,0.4069876024011412,2,93.82688804417279,163.91906059816571
NAND2,0.8622559000876711,18.48175402711331,78.13307926731757,1.6814966512151683,3,116.7198630810815,96.65538506228292
NOR2,0.8347559311461363,9.049252023340475,105.55808264412336,0.7882449915312995,1,113.49414711878256,70.812516781962
INV,0.7954632925358217,25.682252294907858,104.13527236523345,0.6493212619290079,1,35.587992028693314,115.25376917778574
OR2,1.0473204794468638,41.67994133294234,83.13665572045748,1.7008712762175917,2,31.02890202031089,133.8658022193653
INV,0.8093578064989636,33.53659917531251,103.07854833654764,0.21427076337500317,3,115.11141106744043,396.61596277608663
NAND2,0.9976516329637445,17.580025430335574,44.1773458293671,0.8656245427485681,2,57.74227605461858,75.36214185321607
AND2,0.8323175134626786,46.840628115184,30.006452709329434,0.815606656281059,5,28.95423815473955,292.5331776369835
INV,1.0309844723969341,45.69817099120993,112.36338226347002,0.6554247035891556,5,86.30465081749809,264.50037206492067
INV,1.1074698642702696,11.25807156982084,32.555449376276954,1.8340981441627768,3,37.70833724893603,23.79827398566748
OR2,1.0890126215723266,2.931461670897786,49.66884297439973,1.5317453798114378,2,35.73340213317102,8.933246618196216
OR2,1.0804256654653908,37.32412670918735,94.53189496243846,0.2401755486808449,3,106.11363995394524,458.91140136058254
NOR2,0.793861202846126,41.55290280610851,65.94479376273091,1.4636124049377137,2,23.685102638343896,184.7453936829089
OR2,0.7441924734922594,48.42536373161641,112.63139699155089,1.1113223702821327,2,12.405188843617184,285.7555217134506
XOR2,1.0494744142436927,44.60198331032723,54.797979466226955,1.813631641474969,5,35.956440619744036,205.591374343118
NAND2,0.8841736068971756,30.426203642114327,26.18713466693593,0.7083377606149138,4,74.79872247639344,196.59763450319826
NAND2,0.9161731132016736,26.97256462140666,55.065564056074415,1.1994245592660158,1,19.155103141376113,87.1932027143719
AND2,0.7155745463966955,2.364211511866728,82.80750491848316,1.0614199165130536,1,59.23338731183128,10.79009949151094
AND2,0.8297882246375246,13.086165895394114,62.59383754032933,1.0403745037078986,3,77.14376769891177,78.35845529314189
NAND2,0.7168382019372319,23.521122834913395,78.48727557587553,0.9774781510923597,1,102.60475414821501,150.76597859595972
AND2,1.1395928863006237,31.796691104094823,112.65981188350187,0.5065834140006887,5,31.435002988259253,235.25573122937854
NOR2,0.8216983416092651,28.305339832602122,116.24850542303685,1.5407346542856983,4,98.99482718902078,198.97265636819807
OR2,0.978668584786504,37.38916349440284,51.59740646541121,0.9685117415498626,2,32.01422003009244,159.0384327948615
NAND2,0.7194896603305652,14.708579613465002,71.21404732699007,1.9220105970048986,2,82.82815224255866,70.60744773527742
AND2,1.033423695652829,28.68267777497119,79.91440152414512,0.6103198431224194,5,54.52746072048234,210.23391576926534
NAND2,0.8615136728770469,5.318969926148815,119.9112456888247,1.4035584184988372,1,18.188342873547068,21.947095628105277
XOR2,1.1489595934788328,21.26961065557714,124.86173191643847,1.8885481097215238,2,87.1402982245126,91.5283676143352
INV,1.144059094467018,37.75788081477545,48.54072488415267,1.367301647270254,1,30.042701133137047,76.10397655545684
OR2,0.8626453091808739,34.976641818023154,97.69798713458154,1.7579930663207017,5,25.31169399282802,184.1062360559109
NAND2,1.150480447845234,49.54149412143677,62.80310622331952,1.6756642043431713,2,46.20713678777907,130.56123690777395
INV,1.1980788367493893,14.616665173400044,25.810819688621322,0.7970213051193272,3,80.1283781473406,46.86777316169392
AND2,1.1127078320619739,25.41127565952498,25.925252243590236,1.2482330070862535,4,31.909595060922197,92.71618152380829
INV,1.1224356738776144,17.14699027492584,71.05660075622558,0.4137713188453485,1,26.12107695991686,62.723402045676984
OR2,0.824504368054545,22.58955258889956,73.83349130043347,1.126788659467727,1,6.144666957036899,90.7611818959575
NAND2,0.9883511994288781,42.99055636360002,27.256969657344264,0.5531933070109539,1,59.23895616669821,202.78381736774077
XOR2,0.7336279569836839,34.52624468423584,93.69274167743025,1.5182252121105977,1,54.29424047124601,202.0892563046197
AND2,0.7474589684108348,44.2396183760315,54.400338859495314,1.1127498331571941,5,31.894790518298272,287.43830700818705
NAND2,1.1994463060166454,10.972044308262436,80.98931015359494,0.8931074417475217,5,11.169998861114436,37.08429505336379
OR2,0.8633196247129554,43.794694774230464,55.09190731654188,0.6253385407939178,5,54.36442557852124,378.2515274676038
AND2,1.074091956024423,3.928351434740837,41.713431486930716,1.9975531458616191,5,95.6435877732376,13.808358551054816
NOR2,1.1033325265134082,44.541364741420466,65.71737385988753,0.25481577926367344,2,87.25744510262535,407.1267491853209
INV,1.1290116355036146,17.124615193575668,48.227336479050074,0.20189407947614962,5,103.99141233391958,145.15177962501352
OR2,1.1988141487010782,16.41479403728926,78.48009769191681,0.5284439129284654,2,6.102009087012897,70.97864213350495
NOR2,0.8207482426284338,26.092340258234533,44.88285302864799,1.9456162222203008,3,116.13822143252882,130.8559087688711
NAND2,0.7201754134298498,47.093819198438354,75.8405976644627,1.9609677564415706,5,44.262409052156556,245.29610672842742
XOR2,0.9055957589972929,3.3412868693888633,40.737851486886754,1.3512641413716155,3,118.89574655057595,18.697655526150967
AND2,0.7650403349144734,18.25931777846652,92.09747094857849,1.7746005343480409,5,34.05123796920408,102.47128248199306
INV,0.7112129445810276,42.97202744548345,100.39376844414241,0.5222480539806953,3,59.22668457149815,303.30185390289375
AND2,0.880213413570743,20.40666939433787,36.03942342499338,1.9474391370520523,4,45.70168280615992,80.900288748646
NAND2,1.091869125537618,10.758687982256284,71.78024120373392,0.38843551826238154,3,45.9124822243448,69.79204525839967
AND2,0.9830903456125354,21.814914885239176,32.087170065487356,0.31011535378151756,2,101.86244135604481,184.29698297281544
INV,0.856388994605177,19.892072573091795,84.81824455420023,0.33095769378487305,1,90.83817806979395,134.7000795604133
NAND2,1.0271710027463599,45.85539387186847,51.44042979296454,1.1974804957524214,3,119.09741505145553,212.69435772670332
AND2,0.8160090901544053,38.33478441141175,77.76244568387078,1.5882318733499383,1,75.55418851251395,165.3957819040872
XOR2,0.7071907230360425,25.75066223145631,76.74610093842912,0.8093342944043102,4,58.27450950536781,275.9619749856843
OR2,1.0821766932182135,49.43015776935698,117.43543461938005,1.9584444570379178,4,15.35849423889248,195.58634022501343
NAND2,1.0118715424320044,23.798599032520244,79.90832225687228,0.9367098596624593,2,119.60456324409353,128.04112431478723
OR2,1.08115131225048,3.8536537101934862,83.29984797183157,0.40284327545364657,2,68.42602508721254,24.508743969708863
NAND2,0.7194690083438328,13.85144176893426,65.16531257643803,0.9960174865899369,3,85.5549090143663,102.88894153020716
XOR2,1.118559813915326,22.367453530746317,119.90796031828168,1.3965898709941869,5,51.77537452700081,140.2040943960075
OR2,1.0097631000181515,8.688228583159885,102.71859094396096,1.6845844673482318,4,67.98730644061213,43.11558984253149
NOR2,0.98169767535632,47.430691189878104,53.540529030284155,0.9824843851183946,1,113.39643916768203,230.85608168509162
INV,1.0123070240572658,38.575595993070884,109.42095857762321,1.2359808329724349,5,24.138235362134317,130.35667400372665
NOR2,1.132216623434182,14.14607282096086,68.239636018509,0.6226080588586442,4,38.622847197979276,84.24715833409579
AND2,0.9934682532794534,29.949422142377877,107.8667143533594,1.3343230696423662,3,22.48686869447372,123.36953970504676
XOR2,0.9904751899440896,36.35100869836903,107.28880682935021,1.973627254626646,4,96.10482893754909,212.71941459950938
NOR2,1.1953395785328829,47.122667516433104,43.887018676285436,0.21222071646505244,2,12.135204948510399,320.533979407221
NAND2,1.078365083534284,44.200132109595124,95.1141131383577,1.7866776609257153,1,14.387639732903905,113.00348879845555
AND2,0.9211469027255677,26.24441908077247,54.064296930653114,1.1770911052029427,1,39.326822970547404,94.68150209879316
AND2,1.0536985000164638,38.95797836985786,54.74926699926682,0.5939454799771239,2,64.13164080591629,215.72767594890058
NOR2,0.8946152358458942,28.545092937551665,54.634807688058075,1.9151926548174047,5,51.72160206435245,131.74562011491943
NOR2,0.8144377312417495,28.082490612231464,97.55682475599482,1.0287060897507299,2,10.153875727142836,145.6593346004461
XOR2,0.9984259384438796,6.6223559585714025,47.982604179253606,0.7435776731459649,1,115.11152915515943,40.30063338060927
INV,1.1640910490569758,7.180745242791451,25.090583524609023,0.46121554114918134,3,114.57999484117963,31.585525447631802
NOR2,1.1645697600077314,26.947147136100416,96.52368534826331,0.5795701552825246,5,37.125977172687385,178.77462878087044
NOR2,0.8709526390527451,14.174215703971324,42.11847438351253,1.685756198191912,4,89.12544575588687,66.54320826142303
OR2,0.9638387331108474,2.030808220562963,35.44823953078347,1.2750908175162716,3,71.53617230907074,11.464510200034548
NAND2,0.8058179492849306,36.419120991110404,48.751612059406014,1.8369017646380341,5,32.30981992564677,154.74203231103328
OR2,1.1978155547494418,2.591843237818083,62.9900522322704,0.5561006900566373,1,35.14972845028578,7.86015404052692
OR2,1.1905589539339678,30.168565214098674,72.59063274732007,0.34774051883593476,1,61.482615045701806,186.34602599283951
AND2,1.0247544648537237,27.420495912238405,29.457004071263082,0.1314445582341092,3,53.21224827219641,315.93239600950164
INV,1.1022070298387368,48.47191983831242,122.05733326273605,1.0747806307180683,5,38.49137274659539,174.20167461416182
NAND2,1.05755008064185,24.72644382803444,96.60630534195582,1.9968170291181375,4,97.86383357509213,101.03043896307295
XOR2,0.996579109519734,4.1164703825120705,57.31940653243362,1.4265347053790411,4,60.368235528299266,12.074573793728327
XOR2,0.7266739984944488,28.032710422516622,56.869725728539734,0.6997818328944746,2,80.30752717474971,270.0767444044956
NOR2,0.9273821712763305,42.21371236018897,69.85425493684593,1.7684941360892028,3,26.76645251930568,159.72637902648367
NOR2,1.0373931510837053,49.84561492979056,87.6244822763033,1.5896378600573642,5,66.35338118939598,247.07254218983778
XOR2,1.0387658069418424,22.086815510764552,39.637306658896776,0.1489805122238938,3,41.567245686361474,295.82357845482807
NOR2,0.8865613092111917,16.694638382340383,43.892981376495236,1.655697703417122,4,65.53756519541099,76.85186250401671
INV,1.1708459933290152,45.42601155064795,110.94345828335508,0.6849903036083724,5,94.79497084225673,235.1068145714851
OR2,0.7836785161183905,10.370864324729947,50.625492388907254,0.40138611341717,1,93.4250191604951,97.40951466931502
NOR2,0.9501797231077802,31.156016836613404,63.01949979751775,0.5455019787057002,1,45.73537797394173,182.13180223334098
AND2,1.0454419882754113,20.88000678486644,112.12718509501171,1.0009300322252612,5,84.8418684641585,146.97440839386599
NOR2,1.0485679029459045,3.013035882822209,91.31478293998225,0.9187517028878607,3,113.24834429534185,25.185482330642827
NAND2,1.0243194783844078,18.01713524097919,59.171187934168834,0.6631081228235463,3,76.95197294136423,99.73651371426499
INV,0.83764410672593,13.996197602631055,93.36995457246208,0.4437704457492215,1,22.06716418900327,69.3478638447134
NAND2,0.7781032843433109,34.61846654323086,26.96832153814137,1.5529938845272782,1,83.16649236709594,132.27741436563963
NAND2,1.0179701634133553,47.49073438690399,98.56426600113653,1.981406393421644,4,17.0640044301708,152.83487110193406
AND2,0.9996510580697189,14.13431218155325,73.70160405162395,1.582248171189018,5,105.29269701119813,72.91207776776899
INV,0.7896780051446204,40.7618310184324,106.31821472844612,0.6763614992224974,3,64.41595701722314,238.87120665217745
INV,1.0525695727852815,3.7126310299820666,120.46376520064683,0.5802408474548107,4,49.291184675831644,14.753599136708322
INV,0.9275859958668282,27.367929491950846,117.57885494945684,0.5292118470039638,3,11.555758384714624,127.1670375172013
INV,1.0338802958015765,4.456953121784835,115.92650434553407,0.3769867400393882,1,48.79012947809262,23.52104946688198
INV,1.1186835398850752,46.767616565401326,76.21699559338872,1.1565014334215262,5,108.86876681031578,185.5385097285224
AND2,0.7848642142884615,38.55121274731212,61.014211413893804,1.258152699272287,2,7.413044572924866,161.801419518797
NOR2,0.7095724339984183,33.239545649025025,71.50353247306728,1.446345002046698,5,59.58453814490756,241.15218812561176
NAND2,1.0895512931978932,41.37092269960855,93.98960033133608,1.3988011373552958,2,112.08318047772157,168.3236187792459
INV,1.004848712576308,32.728469982937995,113.39977768711867,0.669586625212759,4,50.406714972977426,164.52866969513553
NOR2,1.0498197848110609,48.478275461540264,45.698630300011956,0.7409846901460715,2,54.2402040581473,229.18600916210292
NOR2,1.1190774874943212,35.98393944537381,116.8193158461703,1.401247326631595,2,71.5344063478988,146.20585808523543
NAND2,1.1014054674122502,46.30827186953009,106.5180231969889,0.7769615646732212,4,58.2377933613761,263.28827472499097
AND2,1.1804600734644124,26.339462708521264,122.88560151782346,0.5197315964843084,5,24.389194492318527,192.00070499693965
XOR2,0.9679675394260591,6.73615623611127,113.02517732816871,0.8237519689498704,4,7.133886993033947,52.944282365408306
XOR2,0.9442478163299526,26.88070834972784,52.99373296919067,0.631518216246598,1,75.12834066755069,187.64943484588426
NOR2,0.900943599945365,7.216768575091572,35.59559113440477,0.28602791589092624,1,110.8927575058984,61.97293787857265
OR2,0.7768455214221022,30.03218047964385,36.22410719915886,1.6806611362801085,2,17.23187529812405,114.57104326376174
OR2,0.9863036164410112,24.642159965855484,54.12233185782761,1.723849411615228,4,29.25956271406664,98.72402361268207
NAND2,0.8385062621629893,31.506194493806305,86.41837239845393,0.5331305643137334,4,47.57639086987195,269.2235850587639
XOR2,1.1606537561064876,1.492302071686748,105.43203260971725,0.24177173510737926,4,98.00535633742876,14.931118848352009
NOR2,0.9915954021385487,10.547184091112841,114.92503069815648,1.5089955822202175,5,35.96493639416242,57.25404512168882
AND2,0.996420090254055,25.075191163694413,87.37533843692327,0.5176738166232178,3,106.43625649205838,214.3892943649866
XOR2,0.877462330438505,47.57467451786761,25.56313127480537,0.8596587201412972,3,11.320155584757638,271.6021580987007
NOR2,0.7259946759888537,19.79684297740276,43.63167765185335,0.2405742742062805,3,113.2100114447775,307.767993031883
NOR2,0.7158718826864943,21.794229276628098,34.972620385336796,0.5453868193458581,5,69.48591395548296,235.4099727238645
INV,0.9116675720765988,36.02010836132449,61.332447556901,1.610656283259715,4,80.75943302608601,123.40224648561535
AND2,0.7422826890486189,30.585845107019782,75.1350993633746,1.6322653202005795,3,47.28429509168061,157.32060930848854
INV,1.0034234777700695,15.647381354818329,29.339717857856083,0.5093194707888955,4,94.92934283377194,78.61888628598473
NAND2,1.1404865028198286,21.13000338280396,59.84779757956553,0.7515180288005763,2,24.155118759706696,74.76681115924102
INV,1.141457408259361,11.66729014400439,42.91796746253226,0.3723682278962379,3,10.624859907026009,46.87006138548833
INV,1.0295227050661162,48.33505149738022,89.70701662588739,0.25944454493565405,2,50.48444845736907,292.57078962340273
XOR2,0.8056159157364655,7.401084696310627,71.427236932434,1.9852828231630097,5,103.17500710781954,51.78621358608988
OR2,1.1314984156794359,19.220002443754552,74.53176469339088,1.3525166283402976,1,91.81658621333489,71.11689785647171
NOR2,1.143046717656604,2.2661096387805486,67.76917880334611,1.1391414372928392,5,64.47293660623016,12.028002463413157
AND2,0.7983267924764793,11.867195104743773,120.6019710486567,1.559137180761963,5,70.79584092401565,86.24441279357487
INV,1.0687130428853386,39.24308578062759,46.473512512156326,1.6993450602129212,5,19.937675024356874,88.45323662560855
AND2,0.8432597744635615,10.857586382155093,76.66642598438743,1.6366237639240877,3,101.67837349102194,52.86546378734912
OR2,1.1013201561764647,4.9231067239193145,98.60173683653359,0.151094164664968,2,95.50036354088265,65.5963559148021
OR2,1.1986189499518014,24.24820581238164,80.68444131345626,0.4711988485981371,3,80.49409529699841,165.32499203047126
INV,0.7150130026646964,1.4884925019914061,117.90208857168011,1.3512219679815223,1,58.61196917782792,8.045300032950399
NAND2,1.148682932895466,5.1535415668903255,62.796835564128415,0.8264275738714503,5,115.91281585214394,23.294730036134943
INV,1.011315266799329,40.57366760858578,71.3675805773178,1.9670673839948811,4,106.08867676579418,126.47073570924269
XOR2,1.1866913095824105,38.80219389812071,33.852231521472845,1.3709610101599174,1,79.10950675418114,141.38297809777916
NOR2,0.9325047587632138,45.841802199839904,85.89991110519286,1.9183119484109081,2,47.75711473748811,168.43021558104837
NAND2,1.1236939652856868,42.87125635962673,53.8211968448106,0.49871938549409234,1,76.07256204837392,200.9256430574907
INV,0.7311970342991385,34.47560259875109,41.03090395155689,1.7442392128562432,3,71.17570655102652,118.100583857511
AND2,0.8676395250391478,3.564310007732479,79.4531292904508,0.7241423349326236,4,50.33782860101538,22.875194053082172
NAND2,0.7335082688756049,39.35958228134622,78.23102633799107,1.9803818394870767,3,40.26750674412875,164.86690944423083
NAND2,1.1876715667395352,42.43002973118746,32.58716412240476,0.4164547034975169,5,51.806241107292074,268.07302539973307
INV,1.1084869536359183,40.15502514282577,94.82154534944728,1.090718859416054,5,70.99981169384075,158.2001380352369
NAND2,1.1262737106229852,25.915472730093278,87.37721906508528,1.610547723613789,1,54.235507141775855,76.43159569373209
AND2,1.168982615716947,12.412190093824602,43.90172827464972,0.9333678635355874,5,35.311066143159145,54.20946873540865
OR2,0.7425517430598927,42.42116880874761,71.94348621540439,0.9999980331527757,5,92.510781542493,399.28645574996943
NAND2,0.8927987962566666,36.630977677266785,97.032291647856,1.974348895550793,2,66.11876203510249,141.9588064851133
OR2,0.735517444522001,49.05729754505373,77.94357405412765,0.9195793225661681,2,12.782643770943997,301.48303257339
AND2,0.8053965507750143,8.628937290040714,64.54890761835702,1.2556555491262396,3,47.356398147004434,49.478155690397514
INV,0.8146828885188362,12.057564569550697,57.233845808094365,0.22253456206928332,3,106.76504757937926,118.80292225741152
NOR2,0.9345536055237893,11.378109344193632,86.03938666440536,1.7033549507952888,2,91.85220108799447,50.55622263359812
NAND2,0.8342810837268213,39.834448613445495,118.91086983102406,1.3385559320815417,1,42.173380153560814,167.53545374975604
NOR2,0.7504890534088805,10.15845752605579,92.17448404774834,0.8795577933820894,2,112.89106248511854,87.09877080826641
AND2,0.7837455445470538,4.266331661341999,32.47459036363155,0.15039873511449714,3,13.809334461194167,50.47625841101665
NAND2,0.7736377817760454,49.9294795226958,71.06849734821338,1.2323373827157873,4,115.54199094760172,349.2542777589541
OR2,1.186538398956149,2.216043360812308,114.08241315106275,0.1437967175502249,5,33.2560856357377,32.87349021822164
XOR2,1.0796462534592368,41.926958947784414,34.44624258010869,0.12226279414895366,4,6.045830734778216,562.4348730640995
NOR2,1.1838807326347809,18.902975235981987,123.88757121375433,1.2782652968407866,4,54.88792419960758,85.1514193063447
NAND2,0.9198702432539543,42.23915752813295,119.90693936454213,0.475352086588962,5,46.281599414005996,395.2469499558826
NOR2,0.8391842408313283,28.176404069346106,32.827448072987586,0.48074859347001914,2,66.99523559878129,217.4781750541119
NAND2,1.0991465986045932,45.179930244831645,118.3413320449555,1.348150543765558,1,96.62887896553222,169.1689497999913
INV,0.8631269590205733,46.383456334316705,61.31325902594622,0.22095071332602365,4,101.87954224730142,476.41458081822435
OR2,0.849691686852674,1.4458108827580238,109.47091670758626,0.7092024555721659,1,51.141449955344555,2.164475937753952
NOR2,0.8162529961039156,4.695196623646625,66.83833377132716,0.4009319760269958,3,54.43226052623027,46.7307408542629
XOR2,0.7648394891121176,13.267577748971918,69.08551127025159,1.2107315752174836,4,22.040438987889473,94.00760476894916
XOR2,0.8282315305083829,33.796455401811585,88.42430909775426,1.3641184908875041,3,10.467975021333801,191.38005804402508
AND2,0.8776598742369438,44.52533762906379,102.44774192759833,1.4757354047662017,2,78.73972387702784,221.94095736192781
NAND2,1.0369971040728652,23.537155613404174,28.378915094824862,0.599834687806903,4,12.410326938559612,110.63441580427408
NOR2,0.7312824211097257,30.741682697439007,84.31559955271342,0.2877895330767779,3,89.39046373346743,464.84877594849985
AND2,0.8052534698326714,10.236492786982495,43.6732994097371,0.2679252750507679,3,66.99536667755847,113.19577570017684
NOR2,1.1045118201458382,40.44337486020258,59.594951786320294,0.9211649110873606,2,27.83704249599959,162.45846774049633
NAND2,0.7734609617918853,48.399077456320015,59.79686661552165,1.8981874890379042,1,67.0451385039547,173.97459672923947
XOR2,0.8713225732612607,14.161347712815276,71.90603402211536,0.5293305843844063,1,26.044737409241367,101.81748548508403
INV,1.13232946092907,25.246471628426768,58.41364118761734,0.6026742105221127,4,55.45477886369738,97.12545347730415
XOR2,0.7774626555717212,5.219689414812316,35.73611184506677,0.3096709479590148,2,96.94943636785632,64.99567458791981
AND2,0.7413684178090949,28.397696166685453,39.562873852545145,1.2584721149205889,4,58.1207187422233,171.06407318704504
OR2,0.9422689975400054,25.636388650487348,28.343798556109768,1.3981610030206888,1,22.100421604218045,76.17326377084486
INV,0.8512097556392682,8.077387723598802,72.02490853287543,1.3287106713422288,2,88.24029840963868,32.34716747334266
AND2,0.981704182241927,22.661244442785677,120.44476948529885,1.7389248569241886,5,26.478367871051017,105.1413280975856
NAND2,1.1019024452417376,17.3711279522416,36.56752236481166,1.0344805698490147,2,89.93323555256258,60.00832992581314
INV,0.7685742440763715,26.56971288995428,119.6264493003082,0.3727792366420811,2,60.12551325982083,204.3199177934648
AND2,0.9903495422771424,29.69706243601116,98.33615147320936,0.6640816457242957,5,57.18030229584468,229.70179661836087
NAND2,0.9527543801949319,1.416283351753266,88.74988029341631,1.3653683500321412,3,102.9150293536096,6.887008575171031
XOR2,0.7720393930065997,38.28929316452821,89.52777553235629,1.2726693106341325,3,86.48940529917691,315.3844779707207
OR2,1.011999242764491,35.9377003012253,107.67276483962821,1.1182858839167693,3,8.784741649818015,159.03286891677956
NAND2,0.8368202089303858,18.948032924119588,35.69198643798214,1.403973107134732,1,39.060046179184276,57.565009431058485
NOR2,0.9439171592720061,3.5938608428720946,75.47543235655418,1.3182947987018028,2,105.15587599773833,19.46256279638536
NAND2,0.7411361621385308,37.99169444946747,94.70911382607585,1.776890792194109,5,7.1075093826978435,179.1280184003655
NAND2,0.9297920286068115,47.80358286342849,83.68204450735637,1.2217107896591974,1,67.7041463201266,186.7717672169423
OR2,0.8532317340214102,12.767428205078696,108.27790710232946,1.5837705543570462,5,88.69995195500354,93.7894475173099
NOR2,1.111190605592677,16.852706073114856,32.227170901135146,0.5875694532169595,1,76.51344983072622,79.4031240199
AND2,0.7284893634986841,10.006831584608932,94.0701039499166,1.3949832590274478,1,92.46120324201019,50.72368704294285
AND2,0.909303637459165,29.269870043897143,78.40277303847178,1.8161249425594301,1,88.45456262519576,110.42791336891163
NAND2,0.929215712065719,8.587228337725293,62.91608639799434,0.8451767764516864,5,84.58352994260804,56.636448375980756
NOR2,1.0625030381495593,18.45350322960759,59.027498223403086,1.5847158721966554,4,99.47708400645,82.12672193102506
NOR2,0.9871437875451055,35.153637682778886,87.08326327741929,1.4826038862474185,1,79.25442687169691,152.3999938604127
OR2,1.0336061685970905,28.44568316745807,114.09953746442648,0.23190925011902624,3,51.27812683955294,333.47001072287634
XOR2,1.088524642825878,19.936665652068825,74.61759261011153,1.2132356220932559,2,59.26954764017757,93.81067288025851
AND2,1.1311014868290943,21.59223048856955,107.47231640769202,0.36475597649750846,4,87.42335000836681,209.1556381816888
OR2,0.8569377483612353,28.543433248538246,65.21563818439675,1.9385600437935113,4,105.7751934116813,156.3749063676282
INV,0.9690113526819515,1.2873716664709038,35.239446279317654,1.6454461050772335,5,36.3051620965742,1.4483668193093977
AND2,1.1200540392196,4.846983554226883,31.150573645863854,0.3262807463445858,4,44.33883153667314,36.28808295042748
OR2,1.1947255654825282,44.18164532038757,30.133437132367757,0.3488937555776354,5,112.03503058167746,412.9944208975081
AND2,1.1447596555218815,4.816070465473247,63.015014195766994,1.2376108472357235,5,71.52885612708621,26.33011772396169
XOR2,0.8857336313121884,35.63337621431475,58.72377508358421,0.7683916474455846,3,25.58060897052512,251.1711945010266
INV,0.7975832586093252,46.08187004134358,96.79370236225695,0.18562301505744544,1,81.32494097492402,440.2170561427783
XOR2,0.9446962687032943,14.263496610784824,99.28215015848659,1.1382860347261397,4,118.93764788702866,125.8878209401983
INV,1.0708207259180211,19.154080415916198,30.08539688337398,0.8491487874093921,1,99.697159914096,59.41097449790638
NAND2,0.9462845353766487,28.877148886391097,47.1123262889015,0.31002380565887616,1,90.76023070341131,221.54051290401264
OR2,0.9415904316568342,44.20373951229065,52.42618501588997,1.6276103374412474,1,28.925365240620962,141.68455673241945
INV,1.1191152105409001,47.15337377576059,79.76119841428094,1.8403443187241553,5,105.75607523866083,141.85969744691923
XOR2,0.8807018895335932,37.238599157452136,39.451522390695025,1.5423965959465644,1,65.46571700658784,164.64785464976637
AND2,1.1298973374058228,5.244368281880007,38.39412194000003,1.6661539428306011,4,107.2683525382749,26.155190178303286
INV,0.9034024004758617,33.78855362120769,119.3788889207958,0.5270022664603007,5,42.93020038386112,219.87438761122763
OR2,0.8641165528391697,21.104882371760443,105.4202907297781,0.6155171477269699,4,12.135871053074768,165.73564021197785
INV,0.9269949555998495,24.064348975062018,43.06549020911703,0.5120317757624729,5,59.7372363958708,136.22284932920405
NOR2,1.0812234793374342,3.408271126913675,65.65678079054909,1.55831925096726,2,36.03132455405593,11.61294298384804
AND2,0.7630010139319972,10.362044827971552,60.56219992575655,1.9020841083968543,2,87.2513683242743,45.35758030453258
OR2,0.7982096079360086,39.73516676914874,104.10040740654073,1.4676539486597369,2,115.06725357844373,257.0795722425161
OR2,1.175722412831546,23.243982819345128,76.0212916478122,1.7771575179735652,2,84.46202738242985,81.19898729646839
NAND2,0.7877458136906786,15.781449839926294,37.7849736993467,1.3207542983803644,5,106.9974019165584,92.4544705699709
XOR2,0.9838636589655272,19.81693462428295,98.89920631562438,0.8488006130505422,1,57.09776156413873,119.3580764347593
NAND2,0.9896572333309689,42.86557615295833,64.68879782249189,0.9204318360689737,3,93.7386847774597,228.04093242070084
OR2,0.9448122310251224,37.700951852842884,51.292424763214704,0.26160429247472106,3,101.9499952172459,442.7871665597764
AND2,1.0223726242884092,14.343454461873057,62.54986220207201,0.17913952706252903,2,86.75069717210738,163.0389864019121
INV,0.8149133628988092,6.757590170406292,74.77565636068964,1.4274941358754654,1,63.394387897999934,21.40461177843482
INV,0.976331133888374,13.347912860559514,59.311551641700945,0.9442463169810196,4,76.97460260576733,54.72663195793123
AND2,0.8860866276234485,46.11706610168195,49.19057725917578,1.1581643279427034,1,85.55830450307124,205.96482847819814
OR2,1.0308336298145946,29.49785305463801,64.85020288039803,1.1684031455301427,4,34.10470637046409,140.3614313007168
INV,0.7706117716865747,27.14053022849436,26.917291074989823,0.6414665290666066,3,98.10161500522325,147.80071886775593
